rect0s1:[162, 313] [320, 313]
rect44s1:[344, 499] [241, 499]
rect44s2:[241, 499] [241, 758]
rect44s3:[241, 758] [344, 758]
rect44s4:[344, 758] [344, 499]
rect45s1:[344, 313] [137, 313]
rect45s2:[137, 313] [137, 461]
rect45s3:[137, 461] [344, 461]
rect45s4:[344, 461] [344, 313]
rect46s1:[344, 348] [137, 348]
rect46s2:[137, 348] [137, 461]
rect46s3:[137, 461] [344, 461]
rect46s4:[344, 461] [344, 348]
rect47s1:[305, 499] [208, 499]
rect47s2:[208, 499] [208, 806]
rect47s3:[208, 806] [305, 806]
rect47s4:[305, 806] [305, 499]
rect48s1:[305, 499] [241, 499]
rect48s2:[241, 499] [241, 806]
rect48s3:[241, 806] [305, 806]
rect48s4:[305, 806] [305, 499]
rect49s1:[305, 499] [241, 499]
rect49s2:[241, 499] [241, 758]
rect49s3:[241, 758] [305, 758]
rect49s4:[305, 758] [305, 499]
